"Date and Time Run 1","Time (s) Run 1","Angle (rad) Run 1","Angular Speed (rad/s) Run 1","Angular Acceleration (rad/s²) Run 1","Date and Time Run 2","Time (s) Run 2","Angle (rad) Run 2","Angular Speed (rad/s) Run 2","Angular Acceleration (rad/s²) Run 2","Date and Time Run 3","Time (s) Run 3","Angle (rad) Run 3","Angular Speed (rad/s) Run 3","Angular Acceleration (rad/s²) Run 3","Date and Time Run 4","Time (s) Run 4","Angle (rad) Run 4","Angular Speed (rad/s) Run 4","Angular Acceleration (rad/s²) Run 4","Date and Time Run 5","Time (s) Run 5","Angle (rad) Run 5","Angular Speed (rad/s) Run 5","Angular Acceleration (rad/s²) Run 5","Date and Time Run 6","Time (s) Run 6","Angle (rad) Run 6","Angular Speed (rad/s) Run 6","Angular Acceleration (rad/s²) Run 6","Date and Time Run 7","Time (s) Run 7","Angle (rad) Run 7","Angular Speed (rad/s) Run 7","Angular Acceleration (rad/s²) Run 7","Date and Time Run 8","Time (s) Run 8","Angle (rad) Run 8","Angular Speed (rad/s) Run 8","Angular Acceleration (rad/s²) Run 8","Date and Time Run 9","Time (s) Run 9","Angle (rad) Run 9","Angular Speed (rad/s) Run 9","Angular Acceleration (rad/s²) Run 9","Date and Time Run 10","Time (s) Run 10","Angle (rad) Run 10","Angular Speed (rad/s) Run 10","Angular Acceleration (rad/s²) Run 10","Date and Time Run 11","Time (s) Run 11","Angle (rad) Run 11","Angular Speed (rad/s) Run 11","Angular Acceleration (rad/s²) Run 11","Date and Time Run 12","Time (s) Run 12","Angle (rad) Run 12","Angular Speed (rad/s) Run 12","Angular Acceleration (rad/s²) Run 12","Date and Time Run 13","Time (s) Run 13","Angle (rad) Run 13","Angular Speed (rad/s) Run 13","Angular Acceleration (rad/s²) Run 13","Date and Time Run 14","Time (s) Run 14","Angle (rad) Run 14","Angular Speed (rad/s) Run 14","Angular Acceleration (rad/s²) Run 14","Date and Time Run 15","Time (s) Run 15","Angle (rad) Run 15","Angular Speed (rad/s) Run 15","Angular Acceleration (rad/s²) Run 15","Date and Time Run 16","Time (s) Run 16","Angle (rad) Run 16","Angular Speed (rad/s) Run 16","Angular Acceleration (rad/s²) Run 16","Date and Time Run 17","Time (s) Run 17","Angle (rad) Run 17","Angular Speed (rad/s) Run 17","Angular Acceleration (rad/s²) Run 17","Date and Time Run 18","Time (s) Run 18","Angle (rad) Run 18","Angular Speed (rad/s) Run 18","Angular Acceleration (rad/s²) Run 18","Date and Time Run 19","Time (s) Run 19","Angle (rad) Run 19","Angular Speed (rad/s) Run 19","Angular Acceleration (rad/s²) Run 19","Date and Time Run 20","Time (s) Run 20","Angle (rad) Run 20","Angular Speed (rad/s) Run 20","Angular Acceleration (rad/s²) Run 20","Date and Time Run 21","Time (s) Run 21","Angle (rad) Run 21","Angular Speed (rad/s) Run 21","Angular Acceleration (rad/s²) Run 21","Date and Time Run 22","Time (s) Run 22","Angle (rad) Run 22","Angular Speed (rad/s) Run 22","Angular Acceleration (rad/s²) Run 22"
01/25/2022 12:38:23 pm,13.643,,3.94,,01/25/2022 12:43:05 pm,24.151,,2.23,,01/25/2022 12:45:27 pm,14.763,,3.73,,01/25/2022 12:46:44 pm,9.998,,5.40,,01/25/2022 12:47:25 pm,7.883,,6.72,,01/25/2022 12:48:09 pm,7.218,,7.62,,01/25/2022 12:48:38 pm,5.935,,8.58,,01/25/2022 12:51:28 pm,23.319,,2.27,,01/25/2022 12:52:04 pm,16.607,,3.31,,01/25/2022 12:52:42 pm,13.674,,4.08,,01/25/2022 12:53:17 pm,12.071,,4.64,,01/27/2022 09:13:17 am,9.595,,5.26,,01/27/2022 09:16:57 am,22.249,,2.36,,01/27/2022 09:17:44 am,16.186,,3.30,,01/27/2022 09:18:22 am,14.152,,4.05,,01/27/2022 09:19:26 am,11.657,,4.81,,01/27/2022 09:20:18 am,10.072,,5.26,,01/27/2022 09:25:59 am,11.633,,4.66,,01/27/2022 09:26:25 am,9.183,,6.52,,01/27/2022 09:26:48 am,6.824,,7.98,,01/27/2022 09:27:09 am,6.591,,9.35,,01/27/2022 09:27:39 am,4.741,,10.44,
01/25/2022 12:38:23 pm,13.722,,,0.51,01/25/2022 12:43:05 pm,24.289,,,0.31,01/25/2022 12:45:27 pm,14.847,,,0.05,01/25/2022 12:46:45 pm,10.056,,,0.56,01/25/2022 12:47:25 pm,7.930,30.79,,,01/25/2022 12:48:09 pm,7.259,,,1.32,01/25/2022 12:48:38 pm,5.971,30.79,,,01/25/2022 12:51:28 pm,23.457,30.79,,,01/25/2022 12:52:04 pm,16.702,30.79,,,01/25/2022 12:52:42 pm,13.750,,,0.32,01/25/2022 12:53:17 pm,12.138,,,1.00,01/27/2022 09:13:17 am,9.655,,,0.96,01/27/2022 09:16:57 am,22.381,,,0.24,01/27/2022 09:17:44 am,16.280,,,0.52,01/27/2022 09:18:22 am,14.229,,,0.74,01/27/2022 09:19:26 am,11.722,30.79,,,01/27/2022 09:20:18 am,10.131,,,0.02,01/27/2022 09:25:59 am,11.700,,,0.31,01/27/2022 09:26:25 am,9.230,,,1.07,01/27/2022 09:26:48 am,6.863,,,1.20,01/27/2022 09:27:09 am,6.624,30.79,,,01/27/2022 09:27:39 am,4.771,,,2.23
01/25/2022 12:38:23 pm,13.723,30.79,,,01/25/2022 12:43:05 pm,24.292,30.79,,,01/25/2022 12:45:27 pm,14.848,30.79,,,01/25/2022 12:46:45 pm,10.056,30.79,,,01/25/2022 12:47:25 pm,7.930,,,-1.07,01/25/2022 12:48:09 pm,7.260,30.79,,,01/25/2022 12:48:38 pm,5.971,,,-0.87,01/25/2022 12:51:28 pm,23.458,,,-0.05,01/25/2022 12:52:04 pm,16.702,,,-0.22,01/25/2022 12:52:42 pm,13.751,30.79,,,01/25/2022 12:53:17 pm,12.139,30.79,,,01/27/2022 09:13:17 am,9.655,30.79,,,01/27/2022 09:16:57 am,22.382,30.79,,,01/27/2022 09:17:44 am,16.281,30.79,,,01/27/2022 09:18:22 am,14.230,30.79,,,01/27/2022 09:19:26 am,11.723,,,-0.42,01/27/2022 09:20:18 am,10.131,30.79,,,01/27/2022 09:25:59 am,11.701,30.79,,,01/27/2022 09:26:25 am,9.231,30.79,,,01/27/2022 09:26:48 am,6.863,30.79,,,01/27/2022 09:27:09 am,6.625,,,-3.31,01/27/2022 09:27:39 am,4.771,30.79,,
01/25/2022 12:38:23 pm,13.801,,4.03,,01/25/2022 12:43:05 pm,24.428,,2.32,,01/25/2022 12:45:27 pm,14.932,,3.73,,01/25/2022 12:46:45 pm,10.114,,5.47,,01/25/2022 12:47:25 pm,7.977,,6.62,,01/25/2022 12:48:09 pm,7.300,,7.73,,01/25/2022 12:48:39 pm,6.008,,8.52,,01/25/2022 12:51:28 pm,23.596,,2.26,,01/25/2022 12:52:04 pm,16.798,,3.27,,01/25/2022 12:52:42 pm,13.827,,4.13,,01/25/2022 12:53:17 pm,12.205,,4.77,,01/27/2022 09:13:17 am,9.714,,5.37,,01/27/2022 09:16:57 am,22.512,,2.43,,01/27/2022 09:17:44 am,16.374,,3.39,,01/27/2022 09:18:22 am,14.305,,4.16,,01/27/2022 09:19:26 am,11.788,,4.75,,01/27/2022 09:20:18 am,10.191,,5.27,,01/27/2022 09:25:59 am,11.767,,4.70,,01/27/2022 09:26:25 am,9.278,,6.62,,01/27/2022 09:26:48 am,6.902,,8.07,,01/27/2022 09:27:09 am,6.659,,9.13,,01/27/2022 09:27:39 am,4.801,,10.57,
01/25/2022 12:38:23 pm,13.879,31.42,,,01/25/2022 12:43:05 pm,24.563,31.42,,,01/25/2022 12:45:28 pm,15.016,31.42,,,01/25/2022 12:46:45 pm,10.171,31.42,,,01/25/2022 12:47:26 pm,8.025,,,0.46,01/25/2022 12:48:09 pm,7.341,,,0.06,01/25/2022 12:48:39 pm,6.045,,,1.57,01/25/2022 12:51:28 pm,23.734,,,0.14,01/25/2022 12:52:04 pm,16.893,,,0.32,01/25/2022 12:52:42 pm,13.903,31.42,,,01/25/2022 12:53:17 pm,12.271,31.42,,,01/27/2022 09:13:17 am,9.772,31.42,,,01/27/2022 09:16:57 am,22.640,,,0.22,01/27/2022 09:17:44 am,16.466,,,0.16,01/27/2022 09:18:22 am,14.381,,,0.20,01/27/2022 09:19:26 am,11.854,,,1.00,01/27/2022 09:20:18 am,10.250,,,1.51,01/27/2022 09:25:59 am,11.834,,,0.29,01/27/2022 09:26:25 am,9.326,,,0.22,01/27/2022 09:26:48 am,6.941,,,0.32,01/27/2022 09:27:09 am,6.693,,,3.04,01/27/2022 09:27:39 am,4.831,31.42,,
01/25/2022 12:38:23 pm,13.887,,,-3.99,01/25/2022 12:43:05 pm,24.564,,,-0.07,01/25/2022 12:45:28 pm,15.016,,,-0.09,01/25/2022 12:46:45 pm,10.171,,,-0.56,01/25/2022 12:47:26 pm,8.025,31.42,,,01/25/2022 12:48:09 pm,7.341,31.42,,,01/25/2022 12:48:39 pm,6.045,31.42,,,01/25/2022 12:51:28 pm,23.735,31.42,,,01/25/2022 12:52:04 pm,16.894,31.42,,,01/25/2022 12:52:42 pm,13.903,,,-0.12,01/25/2022 12:53:17 pm,12.271,,,-0.66,01/27/2022 09:13:17 am,9.773,,,-0.68,01/27/2022 09:16:57 am,22.641,31.42,,,01/27/2022 09:17:44 am,16.467,31.42,,,01/27/2022 09:18:22 am,14.381,31.42,,,01/27/2022 09:19:26 am,11.854,31.42,,,01/27/2022 09:20:18 am,10.251,31.42,,,01/27/2022 09:25:59 am,11.834,31.42,,,01/27/2022 09:26:25 am,9.326,31.42,,,01/27/2022 09:26:48 am,6.941,31.42,,,01/27/2022 09:27:09 am,6.693,31.42,,,01/27/2022 09:27:39 am,4.833,,,-21.38
01/25/2022 12:38:23 pm,13.973,,3.34,,01/25/2022 12:43:05 pm,24.700,,2.30,,01/25/2022 12:45:28 pm,15.100,,3.72,,01/25/2022 12:46:45 pm,10.229,,5.40,,01/25/2022 12:47:26 pm,8.072,,6.67,,01/25/2022 12:48:09 pm,7.381,,7.74,,01/25/2022 12:48:39 pm,6.081,,8.63,,01/25/2022 12:51:28 pm,23.872,,2.30,,01/25/2022 12:52:04 pm,16.988,,3.33,,01/25/2022 12:52:42 pm,13.980,,4.11,,01/25/2022 12:53:17 pm,12.338,,4.68,,01/27/2022 09:13:17 am,9.832,,5.29,,01/27/2022 09:16:57 am,22.768,,2.48,,01/27/2022 09:17:44 am,16.558,,3.42,,01/27/2022 09:18:22 am,14.456,,4.19,,01/27/2022 09:19:26 am,11.919,,4.88,,01/27/2022 09:20:18 am,10.308,,5.44,,01/27/2022 09:25:59 am,11.901,,4.74,,01/27/2022 09:26:25 am,9.373,,6.64,,01/27/2022 09:26:48 am,6.980,,8.10,,01/27/2022 09:27:09 am,6.727,,9.33,,01/27/2022 09:27:39 am,4.865,,9.21,
01/25/2022 12:38:24 pm,14.067,32.04,,,01/25/2022 12:43:05 pm,24.837,32.04,,,01/25/2022 12:45:28 pm,15.184,,,0.28,01/25/2022 12:46:45 pm,10.287,32.04,,,01/25/2022 12:47:26 pm,8.118,,,3.12,01/25/2022 12:48:09 pm,7.422,,,0.72,01/25/2022 12:48:39 pm,6.117,,,3.07,01/25/2022 12:51:29 pm,24.009,32.04,,,01/25/2022 12:52:05 pm,17.082,32.04,,,01/25/2022 12:52:43 pm,14.055,,,0.44,01/25/2022 12:53:17 pm,12.405,32.04,,,01/27/2022 09:13:17 am,9.890,,,1.60,01/27/2022 09:16:57 am,22.894,32.04,,,01/27/2022 09:17:44 am,16.649,,,0.37,01/27/2022 09:18:22 am,14.530,,,0.64,01/27/2022 09:19:26 am,11.983,32.04,,,01/27/2022 09:20:18 am,10.366,32.04,,,01/27/2022 09:25:59 am,11.967,32.04,,,01/27/2022 09:26:25 am,9.420,,,1.81,01/27/2022 09:26:49 am,7.018,,,2.96,01/27/2022 09:27:09 am,6.760,,,3.91,01/27/2022 09:27:39 am,4.899,32.04,,
01/25/2022 12:38:24 pm,14.112,,,-5.87,01/25/2022 12:43:05 pm,24.841,,,-0.50,01/25/2022 12:45:28 pm,15.185,32.04,,,01/25/2022 12:46:45 pm,10.289,,,-1.96,01/25/2022 12:47:26 pm,8.119,32.04,,,01/25/2022 12:48:09 pm,7.422,32.04,,,01/25/2022 12:48:39 pm,6.118,32.04,,,01/25/2022 12:51:29 pm,24.009,,,-0.03,01/25/2022 12:52:05 pm,17.091,,,-2.46,01/25/2022 12:52:43 pm,14.056,32.04,,,01/25/2022 12:53:17 pm,12.409,,,-3.96,01/27/2022 09:13:17 am,9.891,32.04,,,01/27/2022 09:16:57 am,22.895,,,-0.16,01/27/2022 09:17:44 am,16.650,32.04,,,01/27/2022 09:18:22 am,14.531,32.04,,,01/27/2022 09:19:26 am,11.985,,,-2.23,01/27/2022 09:20:18 am,10.366,,,-0.35,,,,,,01/27/2022 09:26:25 am,9.420,32.04,,,01/27/2022 09:26:49 am,7.019,32.04,,,01/27/2022 09:27:09 am,6.760,32.04,,,01/27/2022 09:27:39 am,4.900,,,-4.48
01/25/2022 12:38:24 pm,14.250,,1.71,,01/25/2022 12:43:05 pm,24.983,,2.15,,01/25/2022 12:45:28 pm,15.268,,3.77,,01/25/2022 12:46:45 pm,10.348,,5.17,,01/25/2022 12:47:26 pm,8.164,,6.96,,01/25/2022 12:48:09 pm,7.462,,7.79,,01/25/2022 12:48:39 pm,6.153,,8.85,,01/25/2022 12:51:29 pm,24.146,,2.29,,01/25/2022 12:52:05 pm,17.193,,2.83,,01/25/2022 12:52:43 pm,14.131,,4.18,,01/25/2022 12:53:17 pm,12.481,,4.12,,01/27/2022 09:13:17 am,9.948,,5.48,,01/27/2022 09:16:58 am,23.023,,2.44,,01/27/2022 09:17:44 am,16.740,,3.49,,01/27/2022 09:18:22 am,14.604,,4.29,,01/27/2022 09:19:27 am,12.052,,4.59,,01/27/2022 09:20:18 am,10.424,,5.40,,,,,,,01/27/2022 09:26:25 am,9.466,,6.81,,01/27/2022 09:26:49 am,7.057,,8.32,,01/27/2022 09:27:09 am,6.793,,9.59,,01/27/2022 09:27:39 am,4.934,,8.89,
01/25/2022 12:38:24 pm,14.434,32.67,,,01/25/2022 12:43:06 pm,25.129,32.67,,,01/25/2022 12:45:28 pm,15.352,32.67,,,01/25/2022 12:46:45 pm,10.409,32.67,,,01/25/2022 12:47:26 pm,8.209,32.67,,,01/25/2022 12:48:09 pm,7.502,,,3.09,01/25/2022 12:48:39 pm,6.189,32.67,,,01/25/2022 12:51:29 pm,24.283,32.67,,,01/25/2022 12:52:05 pm,17.305,32.67,,,01/25/2022 12:52:43 pm,14.206,32.67,,,01/25/2022 12:53:17 pm,12.557,32.67,,,01/27/2022 09:13:18 am,10.006,32.67,,,01/27/2022 09:16:58 am,23.152,32.67,,,01/27/2022 09:17:44 am,16.830,,,0.01,01/27/2022 09:18:22 am,14.677,32.67,,,01/27/2022 09:19:27 am,12.120,32.67,,,01/27/2022 09:20:18 am,10.482,,,1.38,,,,,,01/27/2022 09:26:25 am,9.513,32.67,,,01/27/2022 09:26:49 am,7.094,32.67,,,01/27/2022 09:27:09 am,6.826,32.67,,,01/27/2022 09:27:39 am,4.966,,,34.69
01/25/2022 12:38:24 pm,14.439,,,-0.25,01/25/2022 12:43:06 pm,25.254,,,-2.51,01/25/2022 12:45:28 pm,15.360,,,-3.50,,,,,,01/25/2022 12:47:26 pm,8.210,,,-0.86,01/25/2022 12:48:09 pm,7.503,32.67,,,01/25/2022 12:48:39 pm,6.193,,,-20.92,01/25/2022 12:51:29 pm,24.285,,,-0.21,,,,,,01/25/2022 12:52:43 pm,14.214,,,-4.35,,,,,,01/27/2022 09:13:18 am,10.007,,,-1.64,01/27/2022 09:16:58 am,23.153,,,-0.21,01/27/2022 09:17:44 am,16.830,32.67,,,01/27/2022 09:18:22 am,14.677,,,-0.10,01/27/2022 09:19:27 am,12.128,,,-5.57,01/27/2022 09:20:18 am,10.482,32.67,,,,,,,,01/27/2022 09:26:25 am,9.517,,,-11.64,,,,,,01/27/2022 09:27:09 am,6.826,,,-1.45,01/27/2022 09:27:39 am,4.970,32.67,,
01/25/2022 12:38:24 pm,14.628,,1.62,,01/25/2022 12:43:06 pm,25.525,,0.79,,01/25/2022 12:45:28 pm,15.452,,3.12,,,,,,,01/25/2022 12:47:26 pm,8.255,,6.88,,01/25/2022 12:48:09 pm,7.542,,8.04,,01/25/2022 12:48:39 pm,6.232,,7.20,,01/25/2022 12:51:29 pm,24.424,,2.23,,,,,,,01/25/2022 12:52:43 pm,14.297,,3.45,,,,,,,01/27/2022 09:13:18 am,10.065,,5.29,,01/27/2022 09:16:58 am,23.283,,2.39,,01/27/2022 09:17:44 am,16.920,,3.49,,01/27/2022 09:18:22 am,14.751,,4.27,,01/27/2022 09:19:27 am,12.204,,3.73,,01/27/2022 09:20:18 am,10.539,,5.56,,,,,,,01/27/2022 09:26:25 am,9.568,,5.62,,,,,,,01/27/2022 09:27:09 am,6.859,,9.50,,01/27/2022 09:27:39 am,4.998,,11.10,
01/25/2022 12:38:24 pm,14.801,,,1.40,01/25/2022 12:43:06 pm,25.920,33.30,,,01/25/2022 12:45:28 pm,15.553,33.30,,,,,,,,01/25/2022 12:47:26 pm,8.301,33.30,,,01/25/2022 12:48:09 pm,7.581,33.30,,,01/25/2022 12:48:39 pm,6.276,33.30,,,01/25/2022 12:51:29 pm,24.565,33.30,,,,,,,,01/25/2022 12:52:43 pm,14.388,33.30,,,,,,,,01/27/2022 09:13:18 am,10.125,33.30,,,01/27/2022 09:16:58 am,23.415,33.30,,,01/27/2022 09:17:45 am,17.010,33.30,,,01/27/2022 09:18:22 am,14.824,33.30,,,01/27/2022 09:19:27 am,12.288,33.30,,,01/27/2022 09:20:18 am,10.595,33.30,,,,,,,,01/27/2022 09:26:25 am,9.624,33.30,,,,,,,,01/27/2022 09:27:09 am,6.892,33.30,,,01/27/2022 09:27:40 am,5.026,33.30,,
01/25/2022 12:38:24 pm,14.823,33.30,,,01/25/2022 12:43:06 pm,25.952,,,-0.13,,,,,,,,,,,01/25/2022 12:47:26 pm,8.303,,,-5.35,01/25/2022 12:48:09 pm,7.589,,,-25.44,01/25/2022 12:48:39 pm,6.276,,,-0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/27/2022 09:18:22 am,14.830,,,-3.75,01/27/2022 09:19:27 am,12.319,,,-6.85,01/27/2022 09:20:18 am,10.596,,,-1.31,,,,,,,,,,,,,,,,01/27/2022 09:27:09 am,6.895,,,-19.82,,,,,
01/25/2022 12:38:24 pm,14.973,,2.10,,01/25/2022 12:43:07 pm,26.379,,0.69,,,,,,,,,,,,01/25/2022 12:47:26 pm,8.350,,6.37,,01/25/2022 12:48:09 pm,7.637,,5.62,,01/25/2022 12:48:39 pm,6.320,,7.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/27/2022 09:18:22 am,14.910,,3.68,,01/27/2022 09:19:27 am,12.434,,2.16,,01/27/2022 09:20:18 am,10.653,,5.41,,,,,,,,,,,,,,,,,01/27/2022 09:27:09 am,6.931,,8.07,,,,,,
01/25/2022 12:38:25 pm,15.122,33.93,,,01/25/2022 12:43:07 pm,26.837,33.93,,,,,,,,,,,,,01/25/2022 12:47:26 pm,8.400,33.93,,,01/25/2022 12:48:09 pm,7.693,33.93,,,01/25/2022 12:48:39 pm,6.362,,,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/27/2022 09:18:22 am,14.995,33.93,,,01/27/2022 09:19:27 am,12.579,33.93,,,01/27/2022 09:20:18 am,10.712,33.93,,,,,,,,,,,,,,,,,,01/27/2022 09:27:09 am,6.970,33.93,,,,,,,
01/25/2022 12:38:25 pm,15.285,,,-2.30,,,,,,,,,,,,,,,,01/25/2022 12:47:26 pm,8.415,,,-18.80,,,,,,01/25/2022 12:48:39 pm,6.364,33.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/27/2022 09:18:22 am,14.997,,,-0.96,,,,,,01/27/2022 09:20:18 am,10.718,,,-7.58,,,,,,,,,,,,,,,,01/27/2022 09:27:09 am,6.971,,,-7.45,,,,,
01/25/2022 12:38:25 pm,15.598,,0.66,,,,,,,,,,,,,,,,,01/25/2022 12:47:26 pm,8.479,,3.94,,,,,,,01/25/2022 12:48:39 pm,6.405,,7.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/27/2022 09:18:23 am,15.085,,3.51,,,,,,,01/27/2022 09:20:18 am,10.782,,4.44,,,,,,,,,,,,,,,,,01/27/2022 09:27:10 am,7.012,,7.47,,,,,,
01/25/2022 12:38:25 pm,15.899,,,3.02,,,,,,,,,,,,,,,,01/25/2022 12:47:26 pm,8.559,34.56,,,,,,,,01/25/2022 12:48:39 pm,6.446,34.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/27/2022 09:18:23 am,15.174,34.56,,,,,,,,01/27/2022 09:20:18 am,10.844,,,12.65,,,,,,,,,,,,,,,,01/27/2022 09:27:10 am,7.053,,,6.74,,,,,
01/25/2022 12:38:26 pm,16.074,34.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/25/2022 12:48:39 pm,6.447,,,-4.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/27/2022 09:18:23 am,15.194,,,-4.95,,,,,,01/27/2022 09:20:18 am,10.853,34.56,,,,,,,,,,,,,,,,,,01/27/2022 09:27:10 am,7.054,34.56,,,,,,,
01/25/2022 12:38:26 pm,16.200,,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,01/25/2022 12:48:39 pm,6.489,,7.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/27/2022 09:18:23 am,15.304,,2.42,,,,,,,01/27/2022 09:20:18 am,10.906,,5.99,,,,,,,,,,,,,,,,,01/27/2022 09:27:10 am,7.093,,8.01,,,,,,
01/25/2022 12:38:26 pm,16.305,,,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,01/25/2022 12:48:39 pm,6.532,35.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/27/2022 09:18:23 am,15.420,,,2.84,,,,,,01/27/2022 09:20:18 am,10.958,35.19,,,,,,,,,,,,,,,,,,01/27/2022 09:27:10 am,7.132,35.19,,,,,,,
01/25/2022 12:38:26 pm,16.327,35.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/25/2022 12:48:39 pm,6.546,,,-25.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/27/2022 09:18:23 am,15.434,35.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/25/2022 12:38:26 pm,16.410,,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,01/25/2022 12:48:39 pm,6.604,,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/27/2022 09:18:23 am,15.536,,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/25/2022 12:38:26 pm,16.493,35.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/25/2022 12:48:39 pm,6.660,,,31.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/27/2022 09:18:23 am,15.638,35.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/25/2022 12:38:26 pm,16.494,,,-0.87,,,,,,,,,,,,,,,,,,,,,,,,,,01/25/2022 12:48:39 pm,6.676,35.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/25/2022 12:38:26 pm,16.579,,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,01/25/2022 12:48:39 pm,6.716,,7.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/25/2022 12:38:26 pm,16.665,36.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/25/2022 12:48:39 pm,6.755,36.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/25/2022 12:38:26 pm,16.667,,,-0.64,,,,,,,,,,,,,,,,,,,,,,,,,,01/25/2022 12:48:39 pm,6.771,,,-30.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/25/2022 12:38:26 pm,16.754,,3.53,,,,,,,,,,,,,,,,,,,,,,,,,,,01/25/2022 12:48:39 pm,6.826,,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/25/2022 12:38:26 pm,16.843,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,01/25/2022 12:48:39 pm,6.896,37.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/25/2022 12:38:26 pm,16.843,37.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/25/2022 12:38:26 pm,16.932,,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/25/2022 12:38:27 pm,17.021,37.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/25/2022 12:38:27 pm,17.022,,,-0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/25/2022 12:38:27 pm,17.112,,3.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/25/2022 12:38:27 pm,17.204,38.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/25/2022 12:38:27 pm,17.205,,,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/25/2022 12:38:27 pm,17.298,,3.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/25/2022 12:38:27 pm,17.391,38.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
